ID	Text	Lat	Long	Location	Dialect	Genre	YoC	YoM	AuthName	AuthBD	AuthSex	AuthAge	RecName	RecBD	RecSex	RecAge	RecRelation	Words	OCWords	NamWords	ForWords	Types	OCTypes	NamTypes	ForTypes	Chars	OCChars	NamChars	ForChars	Tokens	Verb	Clause	PP	Nom	Dat	Acc	NomVerb	DatVerb	AccVerb	NomDat	NomAcc	DatAcc	Pas	NomCP	DatCP	AccCP	NomSize	DatSize	AccSize	Adj
coorosiu.o2,Or_4:10.105.4.2162	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	INF	DP	NomNull	DatIndefinite	AccEmpty	NA	DatV	NA	NA	NA	NA	ACT	NONom	DatNoCP	AccNoCP	NA	2	NA	PreverbAdjacent
coorosiu.o2,Or_4:10.105.22.2180	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	SUB	DP	NomPronoun	DatIndefinite	AccPronoun	NomV	DatV	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	1	PreverbAdjacent
coorosiu.o2,Or_4:13.111.30.2340	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	SUB	DP	NomPronoun	DatPronoun	AccDefinite	NomV	DatV	AccV	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	3	PreverbDOIntervene
coorosiu.o2,Or_5:4.118.1.2472	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	SUB	DP	NomName	DatName	AccPronoun	NomV	VDat	AccV	NomDat	AccNom	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	4	1	1	PreverbAdjacent
coorosiu.o2,Or_5:4.118.11.2479	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	SUB	DP	NomIndefinite	DatIndefinite	AccPronoun	NomV	VDat	AccV	NomDat	AccNom	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	2	2	1	Adjacent
coorosiu.o2,Or_5:7.121.10.2542	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	SUB	DP	NomEmpty	DatPronoun	AccIndefinite	NA	DatV	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	4	PreverbAdjacent
coorosiu.o2,Or_5:7.122.3.2558	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccName	NA	DatV	AccV	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	2	PreverbDOIntervene
coorosiu.o2,Or_5:11.124.20.2616	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	SUB	DP	NomIndefinite	DatPronoun	AccConj	NomV	DatV	VAcc	DatNom	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	7	PreverbNomIntervene
coorosiu.o2,Or_5:12.126.24.2669	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	MAT	DP	NomEmpty	DatDefinite	AccIndefinite	NA	VDat	AccV	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	1	Adjacent
coorosiu.o2,Or_5:13.129.5.2731	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	SUB	DP	NomName	DatPronoun	AccPronoun	VNom	VDat	AccV	NomDat	AccNom	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	NA
coorosiu.o2,Or_6:1.134.2.2821	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	MAT	DP	NomName	DatPronoun	AccPronoun	VNom	VDat	AccV	NomDat	AccNom	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	PreverbAdjacent
coorosiu.o2,Or_6:4.137.2.2881	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	SUB	DP	NomName	DatIndefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	3	2	2	Adjacent
coorosiu.o2,Or_6:12.140.23.2953	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	MAT	DP	NomName	DatPronoun	AccIndefinite	VNom	DatV	VAcc	DatNom	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	3	1	3	PreverbAdjacent
coorosiu.o2,Or_6:30.147.8.3099	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	SUB	DP	NomIndefinite	DatPronoun	AccPronoun	NomV	DatV	AccV	NomDat	AccNom	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	2	1	1	PreverbAdjacent
coorosiu.o2,Or_6:30.148.8.3128	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	MAT	DP	NomEmpty	DatDefinite	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	2	Adjacent
coorosiu.o2,Or_6:32.151.5.3201	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	MAT	DP	NomPronoun	DatName	AccConj	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	8	Adjacent
coorosiu.o2,Or_6:33.151.20.3213	coorosiu	x	x	x	WS	I	900	900	x	xxxx	x	xx	x	xxxx	x	xx	x	53290	21902	0	5	7216	5782	0	5	246966	134803	0	40	3313	OLDENG	MAT	DP	NomPronoun	DatName	AccDefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	3	Adjacent
cootest.o3,Gen:4.15.202	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomName	DatPronoun	AccIndefinite	NomV	DatV	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	PreverbAdjacent
cootest.o3,Gen:8.20.363	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomEmpty	DatName	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	Adjacent
cootest.o3,Gen:14.20.554	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatPronoun	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	Adjacent
cootest.o3,Gen:15.18.590	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomName	DatName	AccDefinite	VNom	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	NA
cootest.o3,Gen:21.14.880	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	4	Adjacent
cootest.o3,Gen:25.5.1009	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomName	DatName	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	Adjacent
cootest.o3,Gen:27.17.1067	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatPronoun	AccConj	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	4	Adjacent
cootest.o3,Gen:28.13.1159	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatConj	AccIndefinite	NomV	VDat	AccV	NomDat	AccNom	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	4	2	Adjacent
cootest.o3,Gen:29.21.1204	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	SUB	DP	NomIndefinite	DatPronoun	AccPronoun	NomV	DatV	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	PreverbAdjacent
cootest.o3,Gen:29.24.1205	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	2	Adjacent
cootest.o3,Gen:29.29.1215	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomIndefinite	DatPronoun	AccIndefinite	NomV	DatV	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	2	1	2	PreverbAdjacent
cootest.o3,Gen:31.16.1241	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomEmpty	DatConj	AccPronoun	NA	VDat	VAcc	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	4	1	DOIntervene
cootest.o3,Gen:35.12.1393	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatConj	AccIndefinite	NomV	VDat	AccV	NomDat	AccNom	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	6	2	Adjacent
cootest.o3,Gen:35.12.1393	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	SUB	DP	NomPronoun	DatConj	AccWHIndefinite	NomV	VDat	NA	NomDat	NA	NA	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	NA	Adjacent
cootest.o3,Gen:37.27.1467	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	SUB	DP	NomPronoun	DatName	AccPronoun	NomV	VDat	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	Adjacent
cootest.o3,Gen:37.28.1471	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomEmpty	DatName	AccPronoun	NA	VDat	VAcc	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	DOIntervene
cootest.o3,Gen:37.36.1492	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomIndefinite	DatName	AccName	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	2	6	1	NA
cootest.o3,Gen:38.6.1496	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomName	DatName	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	1	Adjacent
cootest.o3,Gen:38.23.1527	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	SUB	DP	NomPronoun	DatPronoun	AccWHIndefinite	NomV	DatV	NA	NomDat	NA	NA	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	NA	PreverbAdjacent
cootest.o3,Gen:38.26.1536	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	SUB	DP	NomPronoun	DatName	AccPronoun	NomV	VDat	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	1	Adjacent
cootest.o3,Gen:40.13.1618	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatPronoun	AccDefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	Adjacent
cootest.o3,Gen:42.37.1801	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatDefinite	AccPronoun	NomV	VDat	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	1	NA
cootest.o3,Gen:45.21.1965	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomName	DatPronoun	AccConj	NomV	DatV	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	PreverbAdjacent
cootest.o3,Gen:45.22.1966	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomEmpty	DatDefinite	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	2	Adjacent
cootest.o3,Gen:45.22.1967	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatName	AccConj	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	5	Adjacent
cootest.o3,Gen:46.1.1984	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomEmpty	DatDefinite	AccIndefinite	NA	VDat	VAcc	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	4	1	DOIntervene
cootest.o3,Gen:47.6.2038	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomNull	DatPronoun	AccDefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NONom	DatNoCP	AccNoCP	NA	1	2	Adjacent
cootest.o3,Gen:47.11.2048	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomName	DatDefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	1	Adjacent
cootest.o3,Gen:47.24.2074	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomNull	DatIndefinite	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NONom	DatNoCP	AccNoCP	NA	2	3	Adjacent
cootest.o3,Gen:48.4.2103	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatConj	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	Adjacent
cootest.o3,Exod:5.5.2476	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	SUB	DP	NomPronoun	DatPronoun	AccIndefinite	NomV	DatV	AccV	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	PreverbDOIntervene
cootest.o3,Exod:5.6.2478	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatIndefinite	AccIndefinite	VNom	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	2	OtherInterveners
cootest.o3,Exod:6.2.2527	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	SUB	DP	NomPronoun	DatPronoun	AccDefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	Adjacent
cootest.o3,Exod:10.3.2749	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	SUB	DP	NomPronoun	DatPronoun	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	Adjacent
cootest.o3,Exod:16.29.3030	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatPronoun	AccIndefinite	NomV	DatV	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	PreverbAdjacent
cootest.o3,Exod:21.4.3219	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomDefinite	DatPronoun	AccIndefinite	NomV	DatV	AccV	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	2	1	1	PreverbDOIntervene
cootest.o3,Exod:21.8.3226	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatIndefinite	AccPronoun	NomV	DatV	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	1	PreverbAdjacent
cootest.o3,Exod:21.10.3229	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccConj	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	5	Adjacent
cootest.o3,Exod:22.17.3277	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	SUB	DP	NomIndefinite	DatPronoun	AccPronoun	NomV	DatV	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	2	1	1	PreverbAdjacent
cootest.o3,Exod:22.26.3288	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomNull	DatPronoun	AccDefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NONom	DatNoCP	AccNoCP	NA	1	2	Adjacent
cootest.o3,Exod:31.18.3429	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatName	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	7	Adjacent
cootest.o3,Exod:33.1.3509	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatDefinite	AccPronoun	NomV	VDat	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	1	Adjacent
cootest.o3,Exod:34.10.3576	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatIndefinite	AccDefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	2	DOIntervene
cootest.o3,Exod:34.27.3602	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatConj	AccIndefinite	NomV	VDat	AccV	NomDat	AccNom	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	Adjacent
cootest.o3,Lev:4.3.3673	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomEmpty	DatName	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	2	Adjacent
cootest.o3,Num:10.28.3991	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	SUB	DP	NomName	DatDefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	1	DOIntervene
cootest.o3,Num:11.13.4036	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	SUB	DP	NomPronoun	DatIndefinite	AccWHIndefinite	NomV	VDat	NA	NomDat	NA	NA	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	NA	Adjacent
cootest.o3,Num:11.21.4055	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatPronoun	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	Adjacent
cootest.o3,Num:18.1.4256	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomName	DatPronoun	AccIndefinite	NomV	DatV	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	2	1	2	PreverbAdjacent
cootest.o3,Deut:1.8.4449	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	SUB	DP	NomPronoun	DatPronoun	AccPronoun	NomV	VDat	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	Adjacent
cootest.o3,Deut:1.34.4500	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatConj	AccPronoun	NomV	VDat	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	4	1	Adjacent
cootest.o3,Deut:1.39.4508	cootest	x	x	x	WS	B	1000	1025	x	xxxx	x	xx	x	xxxx	x	xx	x	61439	26161	0	65	7422	6006	0	57	263429	151930	0	383	5804	OLDENG	MAT	DP	NomPronoun	DatPronoun	AccIndefinite	NomV	DatV	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	PreverbAdjacent
